tid,label,n_sectors_found,n_sectors_downloaded,sectors,total_size_mb,status,error,duration_s,downloaded_at
337274055,0,2,2,66;93,4.01,ok,,7.28,2026-05-04T21:41:16+00:00
337129672,0,4,3,42;43;70,5.54,ok,,12.45,2026-05-04T21:41:29+00:00
365781372,0,1,1,32,1.9,ok,,4.4,2026-05-04T21:41:33+00:00
307956396,0,9,3,73;74;75,5.94,ok,,9.35,2026-05-04T21:41:43+00:00
422653398,0,1,1,70,1.86,ok,,4.81,2026-05-04T21:41:47+00:00
122262940,0,0,0,,0.0,no_data,,4.06,2026-05-04T21:41:52+00:00
363260203,0,2,2,36;37,3.69,ok,,8.55,2026-05-04T21:42:00+00:00
279947414,1,6,3,52;53;59,5.55,ok,,9.02,2026-05-04T21:42:09+00:00
405794804,0,0,0,,0.0,no_data,,6.31,2026-05-04T21:42:15+00:00
303055194,0,1,1,82,1.89,ok,,3.16,2026-05-04T21:42:19+00:00
438490744,0,6,3,6;43;44,5.19,ok,,6.41,2026-05-04T21:42:25+00:00
385105624,0,0,0,,0.0,no_data,,2.07,2026-05-04T21:42:27+00:00
400466395,0,0,0,,0.0,no_data,,2.75,2026-05-04T21:42:30+00:00
333736132,1,5,3,36;63;90,5.82,ok,,6.99,2026-05-04T21:42:37+00:00
166184428,1,3,3,38;64;101,5.83,ok,,6.32,2026-05-04T21:42:43+00:00
461662295,0,3,3,20;47;60,5.79,ok,,6.04,2026-05-04T21:42:49+00:00
303364023,0,9,3,9;10;11,5.75,ok,,7.67,2026-05-04T21:42:57+00:00
411347315,0,0,0,,0.0,no_data,,2.53,2026-05-04T21:42:59+00:00
401604346,1,3,3,27;67;94,5.71,ok,,8.93,2026-05-04T21:43:08+00:00
86005116,0,1,1,82,1.89,ok,,4.34,2026-05-04T21:43:13+00:00
161450762,0,1,1,55,1.99,ok,,4.4,2026-05-04T21:43:17+00:00
344600402,0,0,0,,0.0,no_data,,3.49,2026-05-04T21:43:21+00:00
354285962,0,2,2,77;79,4.03,ok,,7.38,2026-05-04T21:43:28+00:00
178162579,1,1,1,87,1.97,ok,,4.36,2026-05-04T21:43:32+00:00
329145325,0,0,0,,0.0,no_data,,3.91,2026-05-04T21:43:36+00:00
306996324,1,6,3,10;37;63,5.72,ok,,2.29,2026-05-04T21:43:39+00:00
251848941,1,3,3,2;29;69,5.81,ok,,2.4,2026-05-04T21:43:41+00:00
157698565,1,5,3,33;34;61,5.61,ok,,10.34,2026-05-04T21:43:51+00:00
158551257,0,10,3,40;41;53,5.83,ok,,13.19,2026-05-04T21:44:04+00:00
310483807,0,3,3,35;36;37,5.52,ok,,11.39,2026-05-04T21:44:16+00:00
334911765,0,1,1,38,1.95,ok,,2.66,2026-05-04T21:44:18+00:00
336456596,0,0,0,,0.0,no_data,,3.95,2026-05-04T21:44:22+00:00
300812741,1,29,3,27;28;29,5.55,ok,,0.88,2026-05-04T21:44:23+00:00
461591646,1,8,3,52;53;59,5.55,ok,,6.8,2026-05-04T21:44:30+00:00
302814895,0,2,2,74;81,3.9,ok,,4.29,2026-05-04T21:44:34+00:00
356919658,0,27,3,24;25;26,5.64,ok,,6.64,2026-05-04T21:44:41+00:00
327011842,0,2,2,58;85,3.89,ok,,4.53,2026-05-04T21:44:46+00:00
365639282,0,2,2,6;32,3.5,ok,,4.53,2026-05-04T21:44:50+00:00
393626873,0,0,0,,0.0,no_data,,3.41,2026-05-04T21:44:54+00:00
321668398,1,22,3,24;25;26,5.64,ok,,6.52,2026-05-04T21:45:00+00:00
455962313,0,0,0,,0.0,no_data,,3.66,2026-05-04T21:45:04+00:00
446616059,0,1,1,81,1.95,ok,,2.61,2026-05-04T21:45:06+00:00
388076005,0,2,2,18;24,3.72,ok,,4.51,2026-05-04T21:45:11+00:00
432422552,0,0,0,,0.0,no_data,,2.43,2026-05-04T21:45:13+00:00
201186294,1,2,2,18;86,3.73,ok,,4.33,2026-05-04T21:45:18+00:00
160390955,1,4,3,55;56;82,5.92,ok,,6.19,2026-05-04T21:45:24+00:00
259233660,1,33,3,14;15;16,5.68,ok,,7.0,2026-05-04T21:45:31+00:00
429414530,0,1,1,55,1.99,ok,,1.18,2026-05-04T21:45:32+00:00
146846569,0,5,3,9;10;36,5.61,ok,,6.57,2026-05-04T21:45:39+00:00
170849515,1,4,3,5;31;32,5.69,ok,,6.3,2026-05-04T21:45:45+00:00
150151262,1,30,3,3;4;6,5.5,ok,,0.87,2026-05-04T21:45:46+00:00
274599700,0,11,3,24;25;26,5.64,ok,,6.95,2026-05-04T21:45:53+00:00
304950588,0,1,1,64,1.97,ok,,2.76,2026-05-04T21:45:55+00:00
407126408,1,7,3,12;13;65,6.16,ok,,6.36,2026-05-04T21:46:02+00:00
288144647,1,1,1,84,1.88,ok,,3.78,2026-05-04T21:46:06+00:00
142276270,1,7,3,14;15;21,5.87,ok,,0.91,2026-05-04T21:46:07+00:00
267561446,0,3,3,15;16;55,5.7,ok,,6.84,2026-05-04T21:46:13+00:00
144043410,0,1,1,34,1.85,ok,,4.09,2026-05-04T21:46:17+00:00
289539327,0,28,3,24;40;41,5.94,ok,,7.83,2026-05-04T21:46:25+00:00
395773226,0,1,1,52,1.79,ok,,3.2,2026-05-04T21:46:28+00:00
189013222,0,2,2,32;98,6.07,ok,,5.82,2026-05-04T21:46:34+00:00
434718964,0,4,3,57;58;77,6.18,ok,,6.54,2026-05-04T21:46:41+00:00
343708863,0,0,0,,0.0,no_data,,5.15,2026-05-04T21:46:46+00:00
133654092,0,2,2,34;35,3.68,ok,,5.12,2026-05-04T21:46:51+00:00
417705690,0,9,3,19;24;25,5.65,ok,,22.42,2026-05-04T21:47:14+00:00
27491137,1,4,3,16;23;50,5.69,ok,,1.11,2026-05-04T21:47:15+00:00
260128333,1,40,3,4;5;6,5.42,ok,,6.54,2026-05-04T21:47:21+00:00
148233571,0,2,2,87;88,4.0,ok,,4.44,2026-05-04T21:47:26+00:00
304142124,1,6,3,10;37;63,5.72,ok,,6.3,2026-05-04T21:47:32+00:00
187861378,0,0,0,,0.0,no_data,,2.27,2026-05-04T21:47:34+00:00
229510866,1,32,3,24;25;26,5.64,ok,,7.19,2026-05-04T21:47:41+00:00
377144784,0,4,3,57;58;77,6.18,ok,,6.41,2026-05-04T21:47:48+00:00
405484221,0,5,3,42;43;44,5.45,ok,,6.54,2026-05-04T21:47:54+00:00
232679662,0,6,3,40;41;49,5.97,ok,,3.21,2026-05-04T21:48:04+00:00
373785851,0,1,1,52,1.79,ok,,2.63,2026-05-04T21:48:06+00:00
262135904,0,0,0,,0.0,no_data,,2.87,2026-05-04T21:48:09+00:00
53593457,0,2,2,6;33,3.49,ok,,4.49,2026-05-04T21:48:14+00:00
106402532,1,6,3,9;36;63,5.63,ok,,6.27,2026-05-04T21:48:20+00:00
201177276,1,6,3,28;29;68,5.78,ok,,6.21,2026-05-04T21:48:26+00:00
229770036,0,30,3,14;15;16,5.68,ok,,6.89,2026-05-04T21:48:33+00:00
108939482,0,1,1,61,1.86,ok,,2.73,2026-05-04T21:48:36+00:00
193708920,0,1,1,55,1.99,ok,,2.8,2026-05-04T21:48:39+00:00
430677414,0,7,3,16;17;56,5.68,ok,,6.54,2026-05-04T21:48:45+00:00
299876474,0,1,1,93,1.92,ok,,2.76,2026-05-04T21:48:48+00:00
425997655,1,15,3,1;2;3,6.04,ok,,0.88,2026-05-04T21:48:50+00:00
160045097,1,11,3,14;20;21,5.89,ok,,0.9,2026-05-04T21:48:51+00:00
445586472,0,5,3,27;34;35,5.47,ok,,6.29,2026-05-04T21:48:57+00:00
155114483,0,3,3,17;57;83,5.76,ok,,6.27,2026-05-04T21:49:03+00:00
418866096,0,0,0,,0.0,no_data,,1.83,2026-05-04T21:49:05+00:00
246965431,1,3,3,58;70;71,5.79,ok,,6.63,2026-05-04T21:49:12+00:00
372596796,0,1,1,90,2.04,ok,,2.69,2026-05-04T21:49:14+00:00
182943944,0,2,2,34;35,3.68,ok,,4.47,2026-05-04T21:49:19+00:00
172370679,1,8,3,14;15;41,5.81,ok,,6.41,2026-05-04T21:49:25+00:00
27844066,0,2,2,54;55,3.91,ok,,4.36,2026-05-04T21:49:30+00:00
206541859,1,4,3,28;29;68,5.78,ok,,6.53,2026-05-04T21:49:36+00:00
414870287,0,0,0,,0.0,no_data,,3.04,2026-05-04T21:49:39+00:00
377064495,1,5,3,8;35;45,5.47,ok,,0.77,2026-05-04T21:49:40+00:00
114103134,0,1,1,61,1.86,ok,,2.63,2026-05-04T21:49:43+00:00
139285832,1,4,3,28;68;95,5.71,ok,,6.1,2026-05-04T21:49:49+00:00
268914377,0,2,2,34;35,3.68,ok,,4.41,2026-05-04T21:49:53+00:00
267484653,0,12,3,47;54;55,5.89,ok,,6.42,2026-05-04T21:50:00+00:00
237929468,1,10,3,61;62;64,5.71,ok,,6.2,2026-05-04T21:50:06+00:00
198356533,1,42,3,14;15;16,5.68,ok,,6.49,2026-05-04T21:50:12+00:00
52548453,0,1,1,33,1.89,ok,,2.68,2026-05-04T21:50:15+00:00
34466256,0,0,0,,0.0,no_data,,4.34,2026-05-04T21:50:19+00:00
265077027,0,1,1,34,1.85,ok,,2.77,2026-05-04T21:50:22+00:00
11561667,1,5,3,9;35;62,5.56,ok,,6.39,2026-05-04T21:50:29+00:00
259701242,0,16,3,3;4;5,5.82,ok,,10.08,2026-05-04T21:50:39+00:00
59859387,0,5,3,33;35;61,5.58,ok,,6.54,2026-05-04T21:50:45+00:00
360630575,1,3,3,38;39;100,5.93,ok,,0.93,2026-05-04T21:50:46+00:00
426077080,0,1,1,39,2.04,ok,,2.76,2026-05-04T21:50:49+00:00
101929303,0,3,3,74;75;81,5.92,ok,,6.19,2026-05-04T21:50:55+00:00
77031413,0,2,2,29;69,3.8,ok,,5.27,2026-05-04T21:51:00+00:00
117843067,0,0,0,,0.0,no_data,,4.01,2026-05-04T21:51:04+00:00
400786146,0,4,3,37;38;64,5.78,ok,,6.65,2026-05-04T21:51:11+00:00
106224626,0,4,3,74;75;81,5.92,ok,,6.18,2026-05-04T21:51:17+00:00
152685831,0,0,0,,0.0,no_data,,3.05,2026-05-04T21:51:20+00:00
363761216,0,1,1,52,1.79,ok,,2.72,2026-05-04T21:51:23+00:00
285048486,1,3,3,20;47;74,5.86,ok,,6.03,2026-05-04T21:51:29+00:00
270841724,0,2,2,35;36,3.67,ok,,4.29,2026-05-04T21:51:33+00:00
356868487,0,27,3,40;41;47,5.99,ok,,6.63,2026-05-04T21:51:40+00:00
161156159,0,1,1,37,1.85,ok,,2.77,2026-05-04T21:51:43+00:00
283702603,0,0,0,,0.0,no_data,,3.16,2026-05-04T21:51:46+00:00
326347927,0,1,1,81,1.95,ok,,2.65,2026-05-04T21:51:48+00:00
142087638,0,30,3,7;28;29,5.56,ok,,1.03,2026-05-04T21:51:49+00:00
20178111,0,3,3,6;32;33,5.39,ok,,5.9,2026-05-04T21:51:55+00:00
439456714,1,3,3,3;30;97,7.96,ok,,6.29,2026-05-04T21:52:02+00:00
5109298,0,1,1,33,1.89,ok,,2.43,2026-05-04T21:52:04+00:00
287256467,1,4,3,25;26;52,5.49,ok,,5.86,2026-05-04T21:52:10+00:00
268334473,1,13,3,19;20;25,5.64,ok,,6.06,2026-05-04T21:52:16+00:00
137284119,0,1,1,55,1.99,ok,,2.59,2026-05-04T21:52:19+00:00
102713734,1,3,3,59;73;86,5.84,ok,,5.92,2026-05-04T21:52:25+00:00
49967354,0,2,2,40;53,3.89,ok,,4.62,2026-05-04T21:52:29+00:00
193628179,0,4,3,74;78;79,5.27,ok,,6.64,2026-05-04T21:52:36+00:00
55390413,0,0,0,,0.0,no_data,,2.65,2026-05-04T21:52:38+00:00
200723869,1,4,3,3;4;30,5.9,ok,,6.09,2026-05-04T21:52:45+00:00
269424395,0,0,0,,0.0,no_data,,3.5,2026-05-04T21:52:48+00:00
230127302,1,40,3,14;15;16,5.68,ok,,0.83,2026-05-04T21:52:49+00:00
91555165,1,3,3,30;31;97,7.82,ok,,0.87,2026-05-04T21:52:50+00:00
420112589,1,40,3,14;15;16,5.68,ok,,7.1,2026-05-04T21:52:57+00:00
179582003,1,42,3,2;3;5,5.93,ok,,6.58,2026-05-04T21:53:03+00:00
412259468,0,3,3,34;87;88,5.85,ok,,6.32,2026-05-04T21:53:10+00:00
78775584,0,0,0,,0.0,no_data,,3.24,2026-05-04T21:53:13+00:00
407394748,0,6,3,52;58;59,5.75,ok,,7.73,2026-05-04T21:53:21+00:00
259389219,0,3,3,30;31;32,5.76,ok,,6.36,2026-05-04T21:53:27+00:00
306263608,1,6,3,17;42;43,5.51,ok,,0.9,2026-05-04T21:53:28+00:00
413248763,1,5,3,8;35;62,5.52,ok,,7.58,2026-05-04T21:53:36+00:00
354944123,1,7,3,13;27;66,5.96,ok,,1.46,2026-05-04T21:53:37+00:00
126606859,1,3,3,41;55;82,5.82,ok,,6.84,2026-05-04T21:53:44+00:00
1965256662,0,3,3,55;75;82,0.0,ok,,9.37,2026-05-04T21:53:53+00:00
210337597,0,1,1,14,1.96,ok,,3.09,2026-05-04T21:53:56+00:00
71854745,0,0,0,,0.0,no_data,,2.87,2026-05-04T21:53:59+00:00
257605131,1,3,3,4;5;31,5.68,ok,,1.06,2026-05-04T21:54:00+00:00
53427308,0,1,1,47,1.98,ok,,2.76,2026-05-04T21:54:03+00:00
41875043,0,0,0,,0.0,no_data,,3.75,2026-05-04T21:54:07+00:00
374200604,0,3,3,45;46;72,5.69,ok,,9.88,2026-05-04T21:54:17+00:00
184670625,0,0,0,,0.0,no_data,,3.38,2026-05-04T21:54:20+00:00
112395568,0,4,3,13;27;67,5.89,ok,,6.09,2026-05-04T21:54:26+00:00
176984236,0,10,3,4;5;7,5.61,ok,,6.23,2026-05-04T21:54:32+00:00
357536526,0,3,3,36;37;38,5.64,ok,,6.17,2026-05-04T21:54:39+00:00
441546821,1,6,3,38;64;65,5.96,ok,,10.16,2026-05-04T21:54:49+00:00
426017070,0,12,3,2;13;27,5.87,ok,,6.47,2026-05-04T21:54:55+00:00
279177746,0,6,3,55;56;75,6.05,ok,,6.09,2026-05-04T21:55:01+00:00
148659924,0,1,1,34,1.85,ok,,2.66,2026-05-04T21:55:04+00:00
339591840,0,3,3,53;54;80,5.68,ok,,7.23,2026-05-04T21:55:11+00:00
260271203,0,19,3,1;2;3,6.04,ok,,8.89,2026-05-04T21:55:20+00:00
260647166,1,6,3,10;11;37,5.76,ok,,2.35,2026-05-04T21:55:22+00:00
339250695,0,2,2,59;73,3.9,ok,,14.71,2026-05-04T21:55:37+00:00
375225453,0,4,3,36;37;38,5.64,ok,,8.46,2026-05-04T21:55:46+00:00
273774284,0,4,3,74;75;81,5.92,ok,,8.79,2026-05-04T21:55:54+00:00
53498154,1,3,3,22;75;76,5.99,ok,,2.36,2026-05-04T21:55:57+00:00
9830791,0,2,2,73;86,3.91,ok,,6.99,2026-05-04T21:56:04+00:00
198008005,1,5,3,29;30;31,5.77,ok,,9.29,2026-05-04T21:56:13+00:00
141205978,1,4,3,48;49;75,6.04,ok,,8.96,2026-05-04T21:56:22+00:00
349095149,1,44,3,1;2;3,6.04,ok,,9.79,2026-05-04T21:56:32+00:00
354151219,0,1,1,58,2.03,ok,,4.21,2026-05-04T21:56:36+00:00
467651916,1,5,3,43;44;70,5.45,ok,,6.32,2026-05-04T21:56:42+00:00
332154944,0,0,0,,0.0,no_data,,2.56,2026-05-04T21:56:45+00:00
27064468,1,4,3,45;46;48,5.88,ok,,0.88,2026-05-04T21:56:46+00:00
325086150,0,0,0,,0.0,no_data,,1.67,2026-05-04T21:56:47+00:00
232982938,1,34,3,23;24;25,5.77,ok,,6.74,2026-05-04T21:56:54+00:00
148523092,0,0,0,,0.0,no_data,,2.53,2026-05-04T21:56:57+00:00
326732851,0,2,2,77;78,3.38,ok,,7.77,2026-05-04T21:57:05+00:00
198153540,1,7,3,16;22;23,5.75,ok,,1.17,2026-05-04T21:57:06+00:00
64531556,0,4,3,41;55;75,5.96,ok,,7.2,2026-05-04T21:57:13+00:00
5024743,0,0,0,,0.0,no_data,,2.88,2026-05-04T21:57:16+00:00
84126162,0,0,0,,0.0,no_data,,2.76,2026-05-04T21:57:19+00:00
153951307,1,8,3,14;15;21,5.87,ok,,1.25,2026-05-04T21:57:20+00:00
104195270,0,1,1,58,2.03,ok,,3.32,2026-05-04T21:57:23+00:00
308425348,0,2,2,63;64,3.91,ok,,5.03,2026-05-04T21:57:28+00:00
42883782,1,3,3,14;80;81,5.85,ok,,0.93,2026-05-04T21:57:29+00:00
219852882,1,41,3,14;15;16,5.68,ok,,1.04,2026-05-04T21:57:30+00:00
7624182,0,4,3,4;5;31,5.68,ok,,10.06,2026-05-04T21:57:40+00:00
161032923,1,3,3,13;66;93,6.09,ok,,7.35,2026-05-04T21:57:48+00:00
441334829,0,1,1,62,1.88,ok,,3.23,2026-05-04T21:57:51+00:00
359271092,1,7,3,9;10;36,5.61,ok,,8.17,2026-05-04T21:57:59+00:00
284254253,0,0,0,,0.0,no_data,,3.19,2026-05-04T21:58:02+00:00
365389353,0,0,0,,0.0,no_data,,5.19,2026-05-04T21:58:07+00:00
219388773,0,6,3,4;5;6,5.42,ok,,7.63,2026-05-04T21:58:15+00:00
305048087,1,4,3,2;29;69,5.81,ok,,6.15,2026-05-04T21:58:21+00:00
376682699,0,2,2,77;78,3.38,ok,,4.74,2026-05-04T21:58:26+00:00
457939414,0,3,3,36;37;90,5.73,ok,,7.38,2026-05-04T21:58:33+00:00
147977348,1,3,3,33;34;87,5.71,ok,,6.6,2026-05-04T21:58:40+00:00
461538935,0,6,3,52;53;58,5.65,ok,,10.46,2026-05-04T21:58:50+00:00
172518755,1,4,3,44;45;46,5.6,ok,,6.56,2026-05-04T21:58:57+00:00
243641947,1,2,2,64;101,3.88,ok,,5.92,2026-05-04T21:59:03+00:00
50365310,0,1,1,34,1.85,ok,,3.34,2026-05-04T21:59:06+00:00
428787891,1,7,3,40;52;53,5.68,ok,,7.42,2026-05-04T21:59:14+00:00
253030300,0,2,2,60;73,3.84,ok,,8.0,2026-05-04T21:59:22+00:00
176778112,0,3,3,4;30;31,5.76,ok,,6.95,2026-05-04T21:59:28+00:00
357501308,1,4,3,24;51;77,5.79,ok,,6.49,2026-05-04T21:59:35+00:00
403256331,0,0,0,,0.0,no_data,,3.85,2026-05-04T21:59:39+00:00
141405814,0,0,0,,0.0,no_data,,3.11,2026-05-04T21:59:42+00:00
269892793,0,2,2,18;58,3.81,ok,,6.55,2026-05-04T21:59:49+00:00
130924120,1,4,3,10;37;64,5.75,ok,,7.62,2026-05-04T21:59:56+00:00
375199523,0,1,1,81,1.95,ok,,3.3,2026-05-04T21:59:59+00:00
224418572,0,1,1,80,1.94,ok,,4.18,2026-05-04T22:00:04+00:00
188989177,0,2,2,5;32,3.83,ok,,6.11,2026-05-04T22:00:10+00:00
67926921,0,1,1,47,1.98,ok,,4.67,2026-05-04T22:00:14+00:00
7904580,0,2,2,61;88,3.89,ok,,6.25,2026-05-04T22:00:21+00:00
318022259,1,3,3,20;47;60,5.79,ok,,1.15,2026-05-04T22:00:22+00:00
127425841,0,0,0,,0.0,no_data,,2.5,2026-05-04T22:00:24+00:00
288185138,0,6,0,,0.0,error,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",0.75,2026-05-04T22:00:25+00:00
74197917,0,2,2,62;63,3.82,ok,,5.51,2026-05-04T22:00:31+00:00
243283955,0,0,0,,0.0,no_data,,10.55,2026-05-04T22:00:41+00:00
294090620,0,4,3,34;35;61,5.54,ok,,6.73,2026-05-04T22:00:48+00:00
103865797,0,1,1,78,1.33,ok,,2.96,2026-05-04T22:00:51+00:00
207084429,0,5,3,2;3;29,5.92,ok,,6.48,2026-05-04T22:00:57+00:00
345996087,0,2,2,76;83,3.81,ok,,4.69,2026-05-04T22:01:02+00:00
361034196,0,0,0,,0.0,no_data,,3.0,2026-05-04T22:01:05+00:00
92359850,0,1,1,4,1.9,ok,,4.42,2026-05-04T22:01:09+00:00
194795551,1,4,3,66;91;92,6.06,ok,,7.65,2026-05-04T22:01:17+00:00
317548889,1,4,3,6;33;87,5.46,ok,,8.34,2026-05-04T22:01:25+00:00
398912927,0,3,3,42;43;70,5.54,ok,,6.76,2026-05-04T22:01:32+00:00
33692729,1,3,3,6;33;87,5.46,ok,,7.35,2026-05-04T22:01:40+00:00
399444057,0,1,1,52,1.79,ok,,3.82,2026-05-04T22:01:43+00:00
230001847,1,28,3,40;41;47,5.99,ok,,7.32,2026-05-04T22:01:51+00:00
277871306,0,4,3,35;45;46,5.65,ok,,6.5,2026-05-04T22:01:57+00:00
333657795,1,4,3,42;43;70,5.54,ok,,6.44,2026-05-04T22:02:04+00:00
26433869,0,0,0,,0.0,no_data,,2.91,2026-05-04T22:02:07+00:00
354594208,0,2,2,17;57,3.93,ok,,5.62,2026-05-04T22:02:12+00:00
89759617,0,3,3,41;54;55,5.85,ok,,6.65,2026-05-04T22:02:19+00:00
299798795,1,10,3,1;13;27,5.9,ok,,1.02,2026-05-04T22:02:20+00:00
129319156,0,1,1,38,1.95,ok,,2.82,2026-05-04T22:02:23+00:00
31697707,0,1,1,94,1.89,ok,,2.72,2026-05-04T22:02:25+00:00
387603144,0,0,0,,0.0,no_data,,5.63,2026-05-04T22:02:31+00:00
262781201,0,2,2,8;72,3.67,ok,,4.85,2026-05-04T22:02:36+00:00
407146538,0,3,3,65;66;93,6.05,ok,,7.25,2026-05-04T22:02:43+00:00
271893367,1,36,3,9;10;11,5.75,ok,,14.89,2026-05-04T22:02:58+00:00
279212407,0,1,1,52,1.79,ok,,2.65,2026-05-04T22:03:01+00:00
308050066,0,5,3,9;35;62,5.56,ok,,6.11,2026-05-04T22:03:07+00:00
229384040,0,1,1,33,1.89,ok,,3.45,2026-05-04T22:03:10+00:00
350044062,0,1,1,72,1.86,ok,,3.05,2026-05-04T22:03:13+00:00
278726770,0,10,3,87;88;89,6.1,ok,,7.26,2026-05-04T22:03:21+00:00
